tweetid,screen_name,date,lang,text,state,friends_count,followers_count
1.4276912606268416e+18,mercola,Tue Aug 17 17:58:16 +0000 2021,en,New Zealand currency plunges after hard lockdown for a single case of COVID-19. https://t.co/l5VfPfzUnb,FL,28916,308532.0
1.4277089716123197e+18,jeffreymadwisc,Tue Aug 17 19:08:39 +0000 2021,en,DON'T LOOK NOW / Hugo Talks #lockdown https://t.co/2AV5C43isr via @YouTube,,16746,15293.0
1.427718558847578e+18,jeffreymadwisc,Tue Aug 17 19:46:44 +0000 2021,en,"Wildfires, &amp; It's Smoke (Not Fun), Can Give You Covid (Just In), &amp; TS Fr... https://t.co/BzhTyO66JL via @YouTube",WI,16746,15293
1.427719739653202e+18,jeffreymadwisc,Tue Aug 17 19:51:26 +0000 2021,en,Off grid lifestyle outlawed? How far will the Covid vaccine mandate go? https://t.co/u4VsnBzVxY via @YouTube,WI,16746,15293.0
1.4277322028513403e+18,WakeTheFlockUp6,Tue Aug 17 20:40:57 +0000 2021,en,#USA - “biggest public health fiasco in history.”  #ArrestFauci #BidenRemorse #CollateralDamage #StopTheShot #MentalHealthMatters #UnmaskOurChildren #NoVaccinePassport #NoMandates...for ANYTHING...EVER!  https://t.co/AlsGUulrrK via @epochtimes,,4858,5552
1.427736646892589e+18,RobertKennedyJr,Tue Aug 17 20:58:37 +0000 2021,en,"Yep! Pharmaceutical companies + their CEOs have made billions from COVID vaccines, massive compensation packages + questionable stock sales while reassuring investors that plans were underway for boosters and annual shots.  https://t.co/ydmME541qp",CA,596,292867
1.4277684521277522e+18,RobertKennedyJr,Tue Aug 17 23:05:00 +0000 2021,en,"We filed a lawsuit in federal court Monday along with 18 students against Rutgers University its board of governors, Rutgers President Jonathan Holloway + others over university’s decision to mandate COVID vaccines for students attending school in fall.  https://t.co/6D5WNQ6sds",CA,596,292564
1.427775509837009e+18,jeffreymadwisc,Tue Aug 17 23:33:02 +0000 2021,en,I Got Covid While Fully-Vaccinated | Breakthrough Case https://t.co/Sbtp1tIVuG via @YouTube #brainwashed #complete,WI,16746,15293
1.4278043394652406e+18,jeffreymadwisc,Wed Aug 18 01:27:36 +0000 2021,en,"Ireland, Israel report 50% hospitalized with COVID are VACCINATED. Govts... https://t.co/r3gEI0U4cF via @YouTube",WI,16746,15291
1.427804810837889e+18,jeffreymadwisc,Wed Aug 18 01:29:28 +0000 2021,en,"Trends Journal: The Covid War; The Fight of our Lives Aug,12th https://t.co/AQnZoFO0Ki via @YouTube",WI,16746,15291
1.427832986242896e+18,jeffreymadwisc,Wed Aug 18 03:21:26 +0000 2021,en,Biden Say We Have To Prepare For The Next PANDEMIC!!. https://t.co/TtseSzxhUE via @YouTube @borresonrefuse,WI,16746,15290
1.4279917699925484e+18,mercola,Wed Aug 18 13:52:23 +0000 2021,en,NPR says COVID-19 genetic code injections tested on 6 month old babies will be approved shortly. https://t.co/ZC6Hu8eWSB,FL,28916,308718
1.4279969281812193e+18,mercola,Wed Aug 18 14:12:53 +0000 2021,en,“The Pfizer study won't test to see whether the vaccine actually prevents children from getting sick” https://t.co/ZC6Hu8eWSB,FL,28915,308718
1.4280196315922514e+18,2021Freedom1776,Wed Aug 18 15:43:06 +0000 2021,en,Trump claims COVID booster shots are a 'money-making operation' for Pfizer and he can 'see the dollar signs' in CEO Albert Bourla's eyes https://t.co/peM3I9AwQH,,8787,9571
1.4280720293669274e+18,2021Freedom1776,Wed Aug 18 19:11:18 +0000 2021,en,Doctor who did early research on COVID vaccine: this is not a pandemic of the unvaccinated https://t.co/LI5rc79EKZ,,8788,9573
1.4280864269739745e+18,RobertKennedyJr,Wed Aug 18 20:08:31 +0000 2021,en,"It shouldn’t matter that a vaccine injury is “rare,” said vaccine law expert Katharine Van Tassel — “If you’re going to take one for the team, the team has to have your back. That’s a moral imperative.”  SIGN UP #TheDefender: https://t.co/zL66Edfiw5  https://t.co/k61SV7weTc",CA,596,293913
1.4281065494829588e+18,2021Freedom1776,Wed Aug 18 21:28:28 +0000 2021,en,Rocklin California Pastor Greg Fairrington talks about COVID-19 vaccine religious e... https://t.co/LuCq7ujc84 via @YouTube,,8792,9575
1.4281076175415296e+18,2021Freedom1776,Wed Aug 18 21:32:43 +0000 2021,en,Destiny Christian Church Rocklin California Pastor Greg Fairrington talks about COVID-19 vaccine religious exemption letter... https://t.co/LuCq7ujc84 via @YouTube,,8793,9575
1.4281627557192786e+18,TruthTeam101,Thu Aug 19 01:11:49 +0000 2021,en,"""Covid Delta variant symptoms to look for if you are fully vaccinated"" https://t.co/zX0Vh2NQab",,4656,1128
1.4281857791093924e+18,CaligirlLeftie,Thu Aug 19 02:43:18 +0000 2021,en,Does everyone know that to get a #Covid19 #variant test it cost at least $1500 ..  to do #gene sequencing test… and insurance refuses to pay for the test.,,11531,11949
1.4282206374708838e+18,KatieJ04560306,Thu Aug 19 05:01:49 +0000 2021,en,"AstraZeneca Vaccine Developer: COVID Herd Immunity ‘Not a Possibility,’ Believes Virus Will Become Seasonal https://t.co/GJNvwcw8wf",,708,206
1.4282234407549338e+18,KatieJ04560306,Thu Aug 19 05:12:58 +0000 2021,en,"This is an interesting development ""We’ve seen reports that upwards of 80% of the mRNA and viral vector DNA vials being administered to the general public now are placebos.""https://t.co/3M5Kq2u1GY",,708,206
1.4282729668576338e+18,ConjuredRundown,Thu Aug 19 08:29:45 +0000 2021,en,Naw vaccines killed more people than flu and blame this COVID it’s freak common cold other people have illnesses,,1190,195
1.428340100816048e+18,WakeTheFlockUp6,Thu Aug 19 12:56:31 +0000 2021,en,"‘We Made a Big Mistake’ — C0V!D Vacxxc!ne Spike Protein Travels From Injection Site, Can Cause Organ Damage https://t.co/0mzGcjTxmF",,4862,5551
1.4283599553257513e+18,mercola,Thu Aug 19 14:15:25 +0000 2021,en,CDC pays $3.5M for NFL Alumni to promote COVID-19 jabs. https://t.co/p3KpZSpYEY,FL,28914,308910
1.4284116870996746e+18,TruthTeam101,Thu Aug 19 17:40:59 +0000 2021,en,"BREAKING!  BREAKING!!!  Culver City, CA Unified to require student COVID-19 vaccinations, in what may be a first   1⃣st  https://t.co/BpGdhTTINP   #NoVaccineMandates #NoVaccinePassports  #CA #California #Newsom #VaccineMandates #ForcedVaccines #VaccinePassports",,4660,1130
1.4284312851193283e+18,jeffreymadwisc,Thu Aug 19 18:58:51 +0000 2021,en,Booster shots forever? Third Covid Vaccine shot is on its way https://t.co/6yOGzZgmzU via @YouTube,WI,16742.0,15292.0
1.42843746666351e+18,susananderton5,Thu Aug 19 19:23:25 +0000 2021,en,Night 👇#covid19 #masksdontwork #Masks https://t.co/AWVhwcbKOz,,1126,1533
1.428452185935913e+18,RobertKennedyJr,Thu Aug 19 20:21:55 +0000 2021,en,"New COVID data by CDC confirms COVID vaccine effectiveness against infection has decreased over time + less effective in combating Delta variant. New UK study showed people with ""breakthrough"" infections carry as much virus as the unvaccinated.  https://t.co/xb1glHkwLg",CA,597,294722
1.42847284315145e+18,RobertKennedyJr,Thu Aug 19 21:44:00 +0000 2021,en,"Now that COVID vaccines have established mRNA technology as “new frontier for vaccine development,” pharma giants set sights on mRNA vaccine for respiratory syncytial virus (RSV) which they hope to add to already overburdened childhood vaccine schedule.  https://t.co/X3wBpimvYC",CA,597,294395
1.428651691486896e+18,MsAnuJohanna,Fri Aug 20 09:34:40 +0000 2021,en,"Brilliant interview Dr Bryan Ardis Interview July 13, 2021 #covid #healthcare  https://t.co/GqubMtLVjU",,9102,10321
1.4287537809050296e+18,languillem,Fri Aug 20 16:20:20 +0000 2021,en,https://t.co/bEPWXVM4NS - COVID-19 &amp; IDIOCRATY https://t.co/WpRfddhKCg,,6575,7043
1.4287551296547103e+18,mercola,Fri Aug 20 16:25:42 +0000 2021,en,Plastic barriers are a ridiculous waste against an airborne respiratory virus. https://t.co/S0406oCznM,FL,28911,309256
1.4287975703321723e+18,2021Freedom1776,Fri Aug 20 19:14:21 +0000 2021,en,Still in an Emergency? 300 Bed Hospital has 2 COVID Patients #StoptheMan... https://t.co/iP5U4oyr4J via @YouTube,,8794,9582
1.428799652334297e+18,susananderton5,Fri Aug 20 19:22:37 +0000 2021,en,#Pfizer #johnsonandjohnson #cdc #whitelotus #fda #who #WakeUp #VACCINE Night 👇 https://t.co/DwSMbgF2AP,,1126,1533
1.4288044153985966e+18,jeffreymadwisc,Fri Aug 20 19:41:33 +0000 2021,en,Australia ABC News HAIL SATAN Slip Up / Hugo Talks #lockdown https://t.co/kxQalJB3LF via @YouTube,,16742,15294
1.4288380870026322e+18,2021Freedom1776,Fri Aug 20 21:55:21 +0000 2021,en,Federal judge rules against COVID vaccine mandate at Louisiana medical school | Louisiana | https://t.co/YRhAHmNj90 https://t.co/sw97iwcxhe,,8795,9583
1.4288388634017956e+18,2021Freedom1776,Fri Aug 20 21:58:26 +0000 2021,en,Federal judge rules against COVID vaccine mandate at Louisiana medical school https://t.co/FYQLOZnBQa via @kpvi,,8795,9583
1.428845873136554e+18,jeffreymadwisc,Fri Aug 20 22:26:17 +0000 2021,en,So the #fda  #covid #pfizer #moderna #johnsonandjohnson big announcement comes Monday  23 2021 for approval in 10 months testing which normally takes 5 to 10 years for a #vaccine . Do y’all think I will rush out and take it now? https://t.co/Gfbuk2E2nm,,16741,15293
1.4289114468518339e+18,TruthTeam101,Sat Aug 21 02:46:51 +0000 2021,en,Photos they don't want you to see  Via NPR:  Sydney Australia  #AU #Australia #AustraliaProtests #AustraliaLockdown  #NoVaccineMandates #Lockdown   Mick Tsikas/AP  https://t.co/TSAelMotT9 https://t.co/HsBcx9zBMG,,4672,1141
1.428915424666833e+18,jeffreymadwisc,Sat Aug 21 03:02:39 +0000 2021,en,One of my family members when someone mentions #COVID #vaccination #FDA #CDC #approved #mandates #MandatoryVaccination https://t.co/ocJmFeWqvu,WI,16740,15295
1.428920464710062e+18,CaligirlLeftie,Sat Aug 21 03:22:41 +0000 2021,en,Shocking #California is almost in lockdown during #CaliforniaRecall … who didn’t see this coming.. then miraculously the numbers will decrease,,11536,11937
1.4289228652529787e+18,jeffreymadwisc,Sat Aug 21 03:32:13 +0000 2021,en,New Zealand LOCKED DOWN whole country for 1 COVID case: AUSSIE &amp; NZ ELIM... https://t.co/fpE0HK7fo6 via @YouTube,WI,16740,15295
1.428923461485826e+18,CaligirlLeftie,Sat Aug 21 03:34:35 +0000 2021,en,#Sarasota Memorial #Hospital CEO receives 10-year deal #Covid19 #IVM #ivermectin #protest #Nurses  https://t.co/C5E4ivmPm3,,11536,11937.0
1.4289300829833175e+18,jeffreymadwisc,Sat Aug 21 04:00:54 +0000 2021,en,"Nursing Shortage Pushing Houston Hospitals, North Texas Emergency Room To Near Breaking Point  – CBS Dallas / Fort Worth https://t.co/Na3KDk1Esu",,16740,15295
1.4289683940580803e+18,clubfmphilly,Sat Aug 21 06:33:08 +0000 2021,en,Study did not show 82% of pregnancies end in miscarriage after Covid vaccination  https://t.co/oA9Sdxernz,,498,691
1.4289691818028114e+18,clubfmphilly,Sat Aug 21 06:36:16 +0000 2021,en,THIRTY-FOUR WOMEN REPORT SPONTANEOUS MISCARRIAGES OR STILLBIRTHS AFTER RECEIVING COVID VACCINE   https://t.co/SrTO0jHTdS,,498,691
1.4290258582080225e+18,miraforeman,Sat Aug 21 10:21:29 +0000 2021,en,"RFK, Jr. to Journalists: Report the Truth About COVID Vaccine Risks, Injuries and Deaths • Children's Health Defense https://t.co/2HI950NiZX",,1638,1378
1.4291435968722125e+18,ronthorp,Sat Aug 21 18:09:20 +0000 2021,en,“Residents who return to SA for home quarantine will have to display signage from SA Police at the front of their homes”  Welcome to Australia 2021  #Nazis #auspol #freeAustralia #strandedAussies  https://t.co/1dGM8DjMaY,,4909.0,3525.0
1.4291909233223803e+18,jeffreymadwisc,Sat Aug 21 21:17:23 +0000 2021,en,Get Ready ! #Shortages and #Hoarding Happening NOW ! #Pandemic #SWPG https://t.co/2Ln0nFpa7z via @YouTube,WI,16741,15301
1.4292628265148252e+18,2021Freedom1776,Sun Aug 22 02:03:06 +0000 2021,en,"Civil rights leader Rev. Jesse Jackson, 79, and his wife Jacqueline, 77, are hospitalized with COVID in Chicago: BOTH ARE FULLY VACCINATED... https://t.co/t5aob60sbC via @MailOnline",,8799,9586.0
1.4292630498909307e+18,2021Freedom1776,Sun Aug 22 02:04:00 +0000 2021,en,"Civil rights leader Rev. Jesse Jackson, 79, and his wife Jacqueline, 77, are hospitalized with COVID in Chicago: BOTH ARE FULLY VACCINATED..... https://t.co/t5aob60sbC via @MailOnline",,8799,9586
1.4292633406988e+18,2021Freedom1776,Sun Aug 22 02:05:09 +0000 2021,en,Popular blue face masks do NOT stop COVID-19 spread https://t.co/NvAfk9ZOjr via @MailOnline,,8799,9586
1.4292651335203185e+18,KatieJ04560306,Sun Aug 22 02:12:16 +0000 2021,en,"The truth, the whole truth, and ZDOGGMD How COVID-19 ""vaccine"" propaganda is as dangerous to all of us as it keeps saying that COVID-19 is  https://t.co/JjrxZDTPZ9",,712,206
1.4292800848805028e+18,TruthTeam101,Sun Aug 22 03:11:41 +0000 2021,en,"Melissa Joan Hart, fully vaccinated...&amp; sick with Covid  https://t.co/CL3GkPZHWA",,4689,1145.0
1.4294643010860728e+18,miraforeman,Sun Aug 22 15:23:42 +0000 2021,en,How CDC Manipulated Data to Create ‘Pandemic of the Unvaxxed’ Narrative • Children's Health Defense https://t.co/Ll53LgEqkC,,1635,1374
1.429483991288189e+18,2021Freedom1776,Sun Aug 22 16:41:56 +0000 2021,en,"'I believe in your freedoms, but I recommend you take the vaccines': Donald Trump is BOOED at Alabama rally while encouraging his supporters to get COVID-19 shots https://t.co/9QHHc6Wr03 via @MailOnline",,8808,9587
1.429492935410819e+18,2021Freedom1776,Sun Aug 22 17:17:29 +0000 2021,en,"#TrumpRally  'I believe in your freedoms, but I recommend you take the vaccines': Donald Trump is BOOED at Alabama rally while encouraging his supporters to get COVID-19 shots https://t.co/9QHHc6Wr03 via @MailOnline",,8810,9587
1.4294934222225777e+18,KatieJ04560306,Sun Aug 22 17:19:25 +0000 2021,en,"I hadn't seen this before, and if you have not watched this, it's an absolute must as we go into this next wave.   Erin Marie Olszewski is a Nurse-turned-investigative journalist, who has spent the last few months on the frontlines of the coronavirus... https://t.co/4Jd1ebGx7K",,712,205
1.4295406843909652e+18,susananderton5,Sun Aug 22 20:27:13 +0000 2021,en,#covid19 #JoeBiden #AmericaFirst #Afghanistan Night 😂 https://t.co/pj2WlzYow1,,1126,1540
1.4295411722849034e+18,susananderton5,Sun Aug 22 20:29:09 +0000 2021,en,Night  😂 #covid19 #America #Afghanistan #JoeBiden https://t.co/1nmVDLFhfS,,1126,1540
1.429541672602542e+18,susananderton5,Sun Aug 22 20:31:09 +0000 2021,en,Night 😂#JoeBiden #covid19 https://t.co/CP2ger4QKs,,1126,1540
1.4295766685287137e+18,VegGirlQ,Sun Aug 22 22:50:12 +0000 2021,en,Covid POWER GRAB: Your Freedoms Gone FOREVER?!! https://t.co/RFpQpnPZt9 via @YouTube,,828,1656
1.4296684624444334e+18,KatieJ04560306,Mon Aug 23 04:54:58 +0000 2021,en,"PERSPECTIVES ON THE PANDEMIC XVIII 2020: A PROPAGANDA MASTERPIECE, PART TWO - Divide &amp; Conquer  A Conversation with Mark Crispin Miller, Professor of Media Studies at New York University  June 10th, 2021 - Brooklyn, New York  https://t.co/egumj2Jkcc",,715,206
1.4296742434622464e+18,jeffreymadwisc,Mon Aug 23 05:17:56 +0000 2021,en,N. IRELAND Doctor Talks About MASSIVE INCREASE IN JAB Victims Blood Clotting / Hugo Talks #lockdown https://t.co/m3oEpR5Fwn,,16748,15297
1.4296897033939395e+18,conscious_bkr,Mon Aug 23 06:19:22 +0000 2021,en,"Disgusting, appalling and completely unacceptable. It should never be allowed for an impounded dog to be shot to death - how barbaric!  https://t.co/RD1jtMFVQr",,739,425
1.4298230513493484e+18,clubfmphilly,Mon Aug 23 15:09:14 +0000 2021,en,"CDC says roughly 4,100 people have been hospitalized or died with Covid breakthrough infections after vaccination https://t.co/3FluXtB3W0",,500.0,690.0
1.429826161576665e+18,clubfmphilly,Mon Aug 23 15:21:36 +0000 2021,en,You can’t sue Pfizer or Moderna if you have severe Covid vaccine side effects. The government likely won’t compensate you for damages either   https://t.co/LQF4RmuZqf,,500,690
1.4298279888504218e+18,clubfmphilly,Mon Aug 23 15:28:52 +0000 2021,en,A Hospital Finds an Unlikely Group Opposing Vaccination: Its Workers  https://t.co/SALdOaSSRW,,500,690
1.42982993908437e+18,clubfmphilly,Mon Aug 23 15:36:37 +0000 2021,en,Trump booed after telling supporters to get Covid vaccine  https://t.co/4vNRJpIETX,,500,690
1.4298718175320596e+18,jeffreymadwisc,Mon Aug 23 18:23:01 +0000 2021,en,Gov. Evers announce $100 COVID-19 vaccine program #bribery #continues  https://t.co/EbU0oxrmts,,16749,15301
1.4298791461387018e+18,clubfmphilly,Mon Aug 23 18:52:08 +0000 2021,en,Vaccinated Parents Are Catching COVID As Schoolkids Bring The Virus   https://t.co/gO8fGUHldz,,500,690
1.4298798001733755e+18,clubfmphilly,Mon Aug 23 18:54:44 +0000 2021,en,Vaccinated parents' new worry: Can I transmit Covid to my unvaccinated kids? https://t.co/6KHgOTa7vE,,500,690
1.429882025733935e+18,clubfmphilly,Mon Aug 23 19:03:35 +0000 2021,en,Why are breakthrough COVID cases rising in Mass.? Experts blame waning immunity and surging Delta  https://t.co/IF6XoGUF8k,,500,690
1.4298833468810322e+18,clubfmphilly,Mon Aug 23 19:08:50 +0000 2021,en,Fully vaccinated people are still getting infected with Covid. Experts explain why  https://t.co/dDMneAvX5d,,500,690
1.4298848280323727e+18,clubfmphilly,Mon Aug 23 19:14:43 +0000 2021,en,What does getting Covid feel like for the fully vaccinated?  https://t.co/busfbfK5EJ,,500,690
1.4298906228324475e+18,clubfmphilly,Mon Aug 23 19:37:45 +0000 2021,en,Fully vaccinated people experiencing breakthrough COVID infections: What to know https://t.co/PmHeOitz5M,,500,690
1.4298998832431964e+18,KatieJ04560306,Mon Aug 23 20:14:33 +0000 2021,en,"Romania saying no, but America mandating to Children and our Military.   https://t.co/zEphNtNs5Y",,716,207
